cidade,semana,tmedia,tmax,tmin,chuva,mes,ano
João Pessoa,1998-10-04T00:00:00Z,27.394444444444446,31.2,24.4,8.9,10,1998
João Pessoa,1998-10-11T00:00:00Z,27.942857142857143,31,22.8,0,10,1998
João Pessoa,1998-10-18T00:00:00Z,27.976190476190474,30.4,22.8,15.299999999999999,10,1998
João Pessoa,1998-10-25T00:00:00Z,28.066666666666666,30.6,25,3.5999999999999996,10,1998
João Pessoa,1998-11-01T00:00:00Z,28.276190476190475,30.2,26,0,11,1998
João Pessoa,1998-11-08T00:00:00Z,28.33809523809524,30.4,25.2,1.4,11,1998
João Pessoa,1998-11-15T00:00:00Z,28.32857142857143,30.7,24.4,3.9,11,1998
João Pessoa,1998-11-22T00:00:00Z,28.423809523809524,30.6,24.4,13.2,11,1998
João Pessoa,1998-11-29T00:00:00Z,28.49047619047619,30.6,26,0.8,11,1998
João Pessoa,1998-12-06T00:00:00Z,28.585714285714285,30.8,26.4,0.2,12,1998
João Pessoa,1998-12-13T00:00:00Z,28.683333333333334,30.6,25.7,2,12,1998
João Pessoa,1998-12-20T00:00:00Z,28.00952380952381,30.8,23.9,4.7,12,1998
João Pessoa,1998-12-27T00:00:00Z,28.561904761904763,30.6,22,0.5,12,1998
João Pessoa,1999-01-03T00:00:00Z,28.504761904761903,30.8,24.6,0.6000000000000001,1,1999
João Pessoa,1999-01-10T00:00:00Z,28.477777777777778,30.8,24.4,5.3,1,1999
João Pessoa,1999-01-17T00:00:00Z,28.59047619047619,31.8,23.8,9.6,1,1999
João Pessoa,1999-01-24T00:00:00Z,28.933333333333334,31.2,23.6,0.4,1,1999
João Pessoa,1999-01-31T00:00:00Z,28.590476190476192,31.2,22.4,6.8,1,1999
João Pessoa,1999-02-07T00:00:00Z,28.385714285714286,31,22.2,14.200000000000001,2,1999
João Pessoa,1999-02-14T00:00:00Z,28.62857142857143,31,25.1,13.299999999999999,2,1999
João Pessoa,1999-02-21T00:00:00Z,28.28095238095238,31.2,23.2,50.3,2,1999
João Pessoa,1999-02-28T00:00:00Z,28.81904761904762,31.4,24.8,0,2,1999
João Pessoa,1999-03-07T00:00:00Z,28.833333333333332,31.4,24.6,34,3,1999
João Pessoa,1999-03-14T00:00:00Z,28.238095238095237,30.6,23.4,72.8,3,1999
João Pessoa,1999-03-21T00:00:00Z,28.766666666666666,30.8,24.4,1.2,3,1999
João Pessoa,1999-03-28T00:00:00Z,28.904761904761905,31,23,4.8,3,1999
João Pessoa,1999-04-04T00:00:00Z,28.995238095238097,31.7,23,0.2,4,1999
João Pessoa,1999-04-11T00:00:00Z,28.761904761904763,31.4,23.3,20.3,4,1999
João Pessoa,1999-04-18T00:00:00Z,28.904761904761905,31.2,21.4,4,4,1999
João Pessoa,1999-04-25T00:00:00Z,28.28888888888889,31.6,24,21.9,4,1999
João Pessoa,1999-05-02T00:00:00Z,28.094444444444445,30.8,23,25.8,5,1999
João Pessoa,1999-05-09T00:00:00Z,27.89047619047619,30.4,23.2,48,5,1999
João Pessoa,1999-05-16T00:00:00Z,27.257142857142856,30.2,23,36.3,5,1999
João Pessoa,1999-05-23T00:00:00Z,27.34285714285714,30.2,22,60,5,1999
João Pessoa,1999-05-30T00:00:00Z,26.976190476190474,30.2,22.2,23,5,1999
João Pessoa,1999-06-06T00:00:00Z,26.37142857142857,29.6,22.2,36.8,6,1999
João Pessoa,1999-06-13T00:00:00Z,27.142857142857142,29.9,21.4,0,6,1999
João Pessoa,1999-06-20T00:00:00Z,27.414285714285715,29.8,21,12.9,6,1999
João Pessoa,1999-06-27T00:00:00Z,26.580952380952382,29.2,20.2,40.5,6,1999
João Pessoa,1999-07-04T00:00:00Z,25.723809523809525,29,20.2,55,7,1999
João Pessoa,1999-07-11T00:00:00Z,25.876190476190477,29,21.4,52.800000000000004,7,1999
João Pessoa,1999-07-18T00:00:00Z,25.995238095238097,29,21.2,10.2,7,1999
João Pessoa,1999-07-25T00:00:00Z,25.98095238095238,29,20.8,23.5,7,1999
João Pessoa,1999-08-01T00:00:00Z,25.909523809523808,28.9,20,10.6,8,1999
João Pessoa,1999-08-08T00:00:00Z,26.06190476190476,29,20.8,8.4,8,1999
João Pessoa,1999-08-15T00:00:00Z,26.195238095238096,29.4,20.8,24.1,8,1999
João Pessoa,1999-08-22T00:00:00Z,25.561904761904763,28.8,20.4,35.9,8,1999
João Pessoa,1999-08-29T00:00:00Z,25.666666666666668,28.7,20.4,12.4,8,1999
João Pessoa,1999-09-05T00:00:00Z,26.823809523809523,29.2,19.8,3,9,1999
João Pessoa,1999-09-12T00:00:00Z,26.78095238095238,29.2,22.4,33,9,1999
João Pessoa,1999-09-19T00:00:00Z,26.976190476190478,30.2,20.8,5.3999999999999995,9,1999
João Pessoa,1999-09-26T00:00:00Z,27.366666666666667,29.8,21.8,13.2,9,1999
João Pessoa,1999-10-03T00:00:00Z,26.34285714285714,29.8,20.8,42.699999999999996,10,1999
João Pessoa,1999-10-10T00:00:00Z,26.919047619047618,29.4,21.4,6.7,10,1999
João Pessoa,1999-10-17T00:00:00Z,27.56190476190476,30,21.8,12.6,10,1999
João Pessoa,1999-10-24T00:00:00Z,27.595238095238095,30,23.6,1.4000000000000001,10,1999
João Pessoa,1999-10-31T00:00:00Z,28.2,30.2,25.8,0.2,10,1999
João Pessoa,1999-11-07T00:00:00Z,28.276190476190475,31.2,23.4,0.7,11,1999
João Pessoa,1999-11-14T00:00:00Z,28.452380952380953,30.6,22.6,0,11,1999
João Pessoa,1999-11-21T00:00:00Z,28.34285714285714,30.6,22.6,2.8,11,1999
João Pessoa,1999-11-28T00:00:00Z,28.514285714285712,31,25.4,0.3,11,1999
João Pessoa,1999-12-05T00:00:00Z,28.133333333333333,30.8,24,6.800000000000001,12,1999
João Pessoa,1999-12-12T00:00:00Z,28.676190476190477,31,26.4,0,12,1999
João Pessoa,1999-12-19T00:00:00Z,28.571428571428573,30.8,24.4,1.7,12,1999
João Pessoa,1999-12-26T00:00:00Z,28.11111111111111,30.6,23,18.4,12,1999
João Pessoa,2000-01-02T00:00:00Z,27.847619047619048,31,22,51.5,1,2000
João Pessoa,2000-01-09T00:00:00Z,28.276190476190475,30.6,22.2,36,1,2000
João Pessoa,2000-01-16T00:00:00Z,28.78095238095238,31,22.6,1.5,1,2000
João Pessoa,2000-01-23T00:00:00Z,28.923809523809524,31.2,23.8,1.2,1,2000
João Pessoa,2000-01-30T00:00:00Z,28.876190476190477,31.4,24.2,6.2,1,2000
João Pessoa,2000-02-06T00:00:00Z,29.016666666666666,31.2,22.6,21.6,2,2000
João Pessoa,2000-02-13T00:00:00Z,28.795238095238094,31.6,23.4,6.4,2,2000
João Pessoa,2000-02-20T00:00:00Z,28.23333333333333,30.6,23.4,27.400000000000002,2,2000
João Pessoa,2000-02-27T00:00:00Z,28.966666666666665,31.2,23.6,36.1,2,2000
João Pessoa,2000-03-05T00:00:00Z,28.89047619047619,31.2,23.8,18,3,2000
João Pessoa,2000-03-12T00:00:00Z,29.123809523809523,31.4,23.4,4.4,3,2000
João Pessoa,2000-03-19T00:00:00Z,29.19047619047619,31.6,22.4,8,3,2000
João Pessoa,2000-03-26T00:00:00Z,27.50952380952381,31.2,23.2,82.3,3,2000
João Pessoa,2000-04-02T00:00:00Z,28.261904761904763,30.9,23.6,18,4,2000
João Pessoa,2000-04-09T00:00:00Z,27.666666666666664,30.4,23.2,58.1,4,2000
João Pessoa,2000-04-16T00:00:00Z,28.106666666666666,30.6,23.2,36.2,4,2000
João Pessoa,2000-04-23T00:00:00Z,27.83809523809524,30.6,22.6,52.7,4,2000
João Pessoa,2000-04-30T00:00:00Z,26.922222222222224,30.4,22.8,82.1,4,2000
João Pessoa,2000-05-07T00:00:00Z,27.326666666666668,30.8,22.8,77.4,5,2000
João Pessoa,2000-05-14T00:00:00Z,27.439999999999998,30.2,22.8,30.6,5,2000
João Pessoa,2000-05-21T00:00:00Z,28.090476190476192,30.4,21.8,6.300000000000001,5,2000
João Pessoa,2000-05-28T00:00:00Z,27.788888888888888,30.2,22.6,7,5,2000
João Pessoa,2000-06-04T00:00:00Z,26.261904761904763,30.4,21.4,137.2,6,2000
João Pessoa,2000-06-11T00:00:00Z,25.676190476190474,29.4,21.6,178.5,6,2000
João Pessoa,2000-06-18T00:00:00Z,26.909523809523808,29.8,22.2,7.8,6,2000
João Pessoa,2000-06-25T00:00:00Z,25.238095238095237,29.4,22,285.4,6,2000
João Pessoa,2000-07-02T00:00:00Z,24.83809523809524,28.4,21.4,139.7,7,2000
João Pessoa,2000-07-09T00:00:00Z,24.880952380952383,29,21.6,129,7,2000
João Pessoa,2000-07-16T00:00:00Z,26.02857142857143,29,21.2,34.5,7,2000
João Pessoa,2000-07-23T00:00:00Z,25.36190476190476,31.6,21.4,51.2,7,2000
João Pessoa,2000-07-30T00:00:00Z,24.728571428571428,29,20.8,87.7,7,2000
João Pessoa,2000-08-06T00:00:00Z,26.052380952380954,29.2,20.4,62,8,2000
João Pessoa,2000-08-13T00:00:00Z,25.7,29.2,20.4,29,8,2000
João Pessoa,2000-08-20T00:00:00Z,26.61111111111111,29,20.4,17.6,8,2000
João Pessoa,2000-08-27T00:00:00Z,27.038888888888888,29.6,21.2,12.7,8,2000
João Pessoa,2000-09-03T00:00:00Z,27.238095238095237,29.4,20,8.6,9,2000
João Pessoa,2000-09-10T00:00:00Z,26.2,29.2,21.4,48.4,9,2000
João Pessoa,2000-09-17T00:00:00Z,26.238095238095237,29.2,21,162.8,9,2000
João Pessoa,2000-09-24T00:00:00Z,27.047619047619047,29.8,23.4,6.1,9,2000
João Pessoa,2000-10-01T00:00:00Z,27.5,30,22.4,0.1,10,2000
João Pessoa,2000-10-08T00:00:00Z,27.37142857142857,30,23,11.2,10,2000
João Pessoa,2000-10-15T00:00:00Z,27.504761904761907,30,22.4,2.5,10,2000
João Pessoa,2000-10-22T00:00:00Z,27.695238095238096,30.2,24.4,1.8,10,2000
João Pessoa,2000-10-29T00:00:00Z,27.919047619047618,30.2,24.2,0.6000000000000001,10,2000
João Pessoa,2000-11-05T00:00:00Z,27.876190476190477,30.2,24.8,0.7,11,2000
João Pessoa,2000-11-12T00:00:00Z,28.104761904761904,31,22,5.7,11,2000
João Pessoa,2000-11-19T00:00:00Z,27.957142857142856,30.6,22.8,9.6,11,2000
João Pessoa,2000-11-26T00:00:00Z,27.952380952380953,30.4,23.8,29.3,11,2000
João Pessoa,2000-12-03T00:00:00Z,28.314285714285713,30.4,22.6,1,12,2000
João Pessoa,2000-12-10T00:00:00Z,26.276190476190475,30.4,21.6,51.1,12,2000
João Pessoa,2000-12-17T00:00:00Z,27.52857142857143,30.2,22,18.5,12,2000
João Pessoa,2000-12-24T00:00:00Z,28.11904761904762,30.4,22.8,2.4,12,2000
João Pessoa,2000-12-31T00:00:00Z,28.15714285714286,30.4,23,8.4,12,2000
João Pessoa,2001-01-07T00:00:00Z,28.057142857142857,31,24,18.8,1,2001
João Pessoa,2001-01-14T00:00:00Z,28.17142857142857,30.6,23.4,5.4,1,2001
João Pessoa,2001-01-21T00:00:00Z,28.423809523809524,30.8,23.6,1.1,1,2001
João Pessoa,2001-01-28T00:00:00Z,28.66190476190476,31,23.4,0,1,2001
João Pessoa,2001-02-04T00:00:00Z,28.895238095238096,31.2,23,2,2,2001
João Pessoa,2001-02-11T00:00:00Z,28.847619047619048,31.4,22.8,0,2,2001
João Pessoa,2001-02-18T00:00:00Z,28.966666666666665,32,22.4,0.1,2,2001
João Pessoa,2001-02-25T00:00:00Z,29.038095238095238,31.8,24,7.8,2,2001
João Pessoa,2001-03-04T00:00:00Z,28.914285714285715,31.8,24,26.3,3,2001
João Pessoa,2001-03-11T00:00:00Z,28.419047619047618,31,21.6,19.799999999999997,3,2001
João Pessoa,2001-03-18T00:00:00Z,28.823809523809523,31.4,20.8,20.599999999999998,3,2001
João Pessoa,2001-03-25T00:00:00Z,27.98095238095238,31.4,22,127.5,3,2001
João Pessoa,2001-04-01T00:00:00Z,28.004761904761907,30.8,21.8,50.699999999999996,4,2001
João Pessoa,2001-04-08T00:00:00Z,27.423809523809524,31,21.6,60.1,4,2001
João Pessoa,2001-04-15T00:00:00Z,27.438095238095237,30.6,21.4,64.1,4,2001
João Pessoa,2001-04-22T00:00:00Z,27.68095238095238,30.6,21.6,34.9,4,2001
João Pessoa,2001-04-29T00:00:00Z,27.9,30.6,21.2,58.9,4,2001
João Pessoa,2001-05-06T00:00:00Z,28.52857142857143,30.8,21.2,4.1000000000000005,5,2001
João Pessoa,2001-05-13T00:00:00Z,28.67142857142857,30.8,20.2,0.3,5,2001
João Pessoa,2001-05-20T00:00:00Z,28.32857142857143,31.2,20.6,23.400000000000002,5,2001
João Pessoa,2001-05-27T00:00:00Z,27.747619047619047,30.2,21.2,56.9,5,2001
João Pessoa,2001-06-03T00:00:00Z,26.919047619047618,30,20.8,94.8,6,2001
João Pessoa,2001-06-10T00:00:00Z,26.41904761904762,29.6,21,48.6,6,2001
João Pessoa,2001-06-17T00:00:00Z,26.19047619047619,29.2,21.4,20.9,6,2001
João Pessoa,2001-06-24T00:00:00Z,26.038095238095238,29.4,21,52.2,6,2001
João Pessoa,2001-07-01T00:00:00Z,26.099999999999998,29,21.4,27.3,7,2001
João Pessoa,2001-07-08T00:00:00Z,25.357142857142858,29,21.4,41,7,2001
João Pessoa,2001-07-15T00:00:00Z,25.32857142857143,29,21.2,60.3,7,2001
João Pessoa,2001-07-22T00:00:00Z,25.7,29,20.6,14.799999999999999,7,2001
João Pessoa,2001-07-29T00:00:00Z,25.385714285714286,28.8,21,19.2,7,2001
João Pessoa,2001-08-05T00:00:00Z,25.257142857142856,28.4,20.2,5.3,8,2001
João Pessoa,2001-08-12T00:00:00Z,25.17142857142857,28.6,20.4,27.2,8,2001
João Pessoa,2001-08-19T00:00:00Z,26.014285714285712,29,21.2,14.5,8,2001
João Pessoa,2001-08-26T00:00:00Z,26,29.2,21.8,9.9,8,2001
João Pessoa,2001-09-02T00:00:00Z,25.7,29,20.4,32,9,2001
João Pessoa,2001-09-09T00:00:00Z,26.5625,29,21.6,0.9,9,2001
João Pessoa,2001-09-23T00:00:00Z,26.814285714285713,30.2,20.8,4.6,9,2001
João Pessoa,2001-09-30T00:00:00Z,27.04285714285714,30,22.6,1.5999999999999999,9,2001
João Pessoa,2001-10-07T00:00:00Z,27.700000000000003,30.4,22.4,0.7,10,2001
João Pessoa,2001-10-14T00:00:00Z,27.814285714285713,30.4,25.2,2.8000000000000003,10,2001
João Pessoa,2001-10-21T00:00:00Z,27.47142857142857,30.4,21.6,2.8,10,2001
João Pessoa,2001-10-28T00:00:00Z,27.242857142857144,30.2,22.8,15.1,10,2001
João Pessoa,2001-11-04T00:00:00Z,27.985714285714288,30.8,23,0.4,11,2001
João Pessoa,2001-11-11T00:00:00Z,28.085714285714285,31.2,22.8,0.4,11,2001
João Pessoa,2001-11-18T00:00:00Z,27.7,30.4,23.4,12.8,11,2001
João Pessoa,2001-11-25T00:00:00Z,28.214285714285715,30.8,24.8,2.5,11,2001
João Pessoa,2001-12-02T00:00:00Z,28.357142857142858,31,24,3.0999999999999996,12,2001
João Pessoa,2001-12-09T00:00:00Z,27.514285714285712,30.6,19.2,43.1,12,2001
João Pessoa,2001-12-16T00:00:00Z,28.357142857142858,31.2,21,1.8,12,2001
João Pessoa,2001-12-23T00:00:00Z,28.557142857142857,31.4,21,1.8,12,2001
João Pessoa,2001-12-30T00:00:00Z,28.442857142857143,31.2,20,12.299999999999999,12,2001
João Pessoa,2002-01-06T00:00:00Z,26.714285714285715,30.6,22.8,134.6,1,2002
João Pessoa,2002-01-13T00:00:00Z,27.785714285714285,30.2,24.4,14.5,1,2002
João Pessoa,2002-01-20T00:00:00Z,28,30.8,25.1,17.9,1,2002
João Pessoa,2002-01-27T00:00:00Z,28.357142857142858,31,25.2,0.3,1,2002
João Pessoa,2002-02-03T00:00:00Z,27.785714285714285,30.8,23.9,78.4,2,2002
João Pessoa,2002-02-10T00:00:00Z,27.614285714285714,30.6,22.1,46.2,2,2002
João Pessoa,2002-02-17T00:00:00Z,28.642857142857142,31.2,23.3,8.7,2,2002
João Pessoa,2002-02-24T00:00:00Z,28.95,31.6,24.3,0,2,2002
João Pessoa,2002-03-03T00:00:00Z,27.5,30.6,22.9,106.5,3,2002
João Pessoa,2002-03-10T00:00:00Z,27.95,31,23.3,13.6,3,2002
João Pessoa,2002-03-17T00:00:00Z,28.34285714285714,31,22.9,31.9,3,2002
João Pessoa,2002-03-24T00:00:00Z,28.15,31.2,20.9,60.1,3,2002
João Pessoa,2002-03-31T00:00:00Z,27.98095238095238,31,22.7,71.3,3,2002
João Pessoa,2002-04-07T00:00:00Z,28.038095238095238,31.2,21.5,40.9,4,2002
João Pessoa,2002-04-14T00:00:00Z,27.457142857142856,31,20,55.8,4,2002
João Pessoa,2002-04-21T00:00:00Z,27.98095238095238,31,23.1,14.1,4,2002
João Pessoa,2002-04-28T00:00:00Z,27.60952380952381,31,21.9,79.3,4,2002
João Pessoa,2002-05-05T00:00:00Z,27.755555555555556,31.6,22.7,84,5,2002
João Pessoa,2002-05-12T00:00:00Z,27.72222222222222,30.4,22.9,56.9,5,2002
João Pessoa,2002-05-19T00:00:00Z,28.27777777777778,30.6,23.7,44.4,5,2002
João Pessoa,2002-05-26T00:00:00Z,26.18095238095238,29.6,22.7,60.8,5,2002
João Pessoa,2002-06-02T00:00:00Z,26.390476190476193,30,21.1,129.1,6,2002
João Pessoa,2002-06-09T00:00:00Z,25.514285714285712,29.4,21.9,53.5,6,2002
João Pessoa,2002-06-16T00:00:00Z,25.986666666666668,29.2,22.5,97.7,6,2002
João Pessoa,2002-06-23T00:00:00Z,25.904761904761905,29.6,20.5,33.8,6,2002
João Pessoa,2002-06-30T00:00:00Z,25.20952380952381,29,21.1,49.2,6,2002
João Pessoa,2002-07-07T00:00:00Z,25.79047619047619,29,20.7,114,7,2002
João Pessoa,2002-07-14T00:00:00Z,26.771428571428572,29.2,20.7,5.5,7,2002
João Pessoa,2002-07-21T00:00:00Z,26.16190476190476,29.4,21.1,77.7,7,2002
João Pessoa,2002-07-28T00:00:00Z,27.066666666666666,29.4,21.7,28.4,7,2002
João Pessoa,2002-08-04T00:00:00Z,26.504761904761903,29.4,20.7,22.200000000000003,8,2002
João Pessoa,2002-08-11T00:00:00Z,26.076190476190476,29,21.1,59.4,8,2002
João Pessoa,2002-08-18T00:00:00Z,26.114285714285714,28.8,20.9,51.1,8,2002
João Pessoa,2002-08-25T00:00:00Z,26.19047619047619,29.2,20.7,7.2,8,2002
João Pessoa,2002-09-01T00:00:00Z,27.16190476190476,29.4,21.9,2.7,9,2002
João Pessoa,2002-09-08T00:00:00Z,26.933333333333334,29.4,20.3,9.6,9,2002
João Pessoa,2002-09-15T00:00:00Z,27.066666666666666,29.6,21.1,1.1,9,2002
João Pessoa,2002-09-22T00:00:00Z,27.64761904761905,30,24.5,0,9,2002
João Pessoa,2002-09-29T00:00:00Z,27.685714285714287,30.4,21.7,1,9,2002
João Pessoa,2002-10-06T00:00:00Z,27.238095238095237,29.8,23.1,23.4,10,2002
João Pessoa,2002-10-13T00:00:00Z,27.333333333333332,30,22.7,17.6,10,2002
João Pessoa,2002-10-20T00:00:00Z,27.59047619047619,30.2,24.3,1.1,10,2002
João Pessoa,2002-10-27T00:00:00Z,27.81904761904762,30.6,24.6,0,10,2002
João Pessoa,2002-11-03T00:00:00Z,28,30.2,24.1,0.8,11,2002
João Pessoa,2002-11-10T00:00:00Z,27.866666666666667,30.6,22.7,3.4,11,2002
João Pessoa,2002-11-17T00:00:00Z,27.409523809523808,30.4,23.1,13.8,11,2002
João Pessoa,2002-11-24T00:00:00Z,27.704761904761902,30.8,23.1,17.9,11,2002
João Pessoa,2002-12-01T00:00:00Z,27.82857142857143,30.6,22.5,1.5999999999999999,12,2002
João Pessoa,2002-12-08T00:00:00Z,28.580952380952382,31,24.5,3,12,2002
João Pessoa,2002-12-15T00:00:00Z,28.714285714285715,31.2,25.7,4.8999999999999995,12,2002
João Pessoa,2002-12-22T00:00:00Z,28.933333333333334,31.4,24.3,0.5,12,2002
João Pessoa,2002-12-29T00:00:00Z,28.933333333333334,31.2,23.1,0,12,2002
João Pessoa,2003-01-05T00:00:00Z,29.142857142857142,31.6,25.3,0,1,2003
João Pessoa,2003-01-12T00:00:00Z,29.02857142857143,32,23.9,0,1,2003
João Pessoa,2003-01-19T00:00:00Z,28.64761904761905,32,24.3,36.6,1,2003
João Pessoa,2003-01-26T00:00:00Z,27.866666666666667,31.4,22.5,45.4,1,2003
João Pessoa,2003-02-02T00:00:00Z,28.38095238095238,31.2,23.3,54.2,2,2003
João Pessoa,2003-02-09T00:00:00Z,28.83809523809524,31,22.7,12.8,2,2003
João Pessoa,2003-02-16T00:00:00Z,29.038095238095238,31.4,22.7,13,2,2003
João Pessoa,2003-02-23T00:00:00Z,27.97142857142857,31.2,23.3,142.2,2,2003
João Pessoa,2003-03-02T00:00:00Z,28.952380952380953,31.4,23.7,20.8,3,2003
João Pessoa,2003-03-09T00:00:00Z,28.866666666666667,32.2,23.5,13.6,3,2003
João Pessoa,2003-03-16T00:00:00Z,27.476190476190478,31.2,22.9,171.1,3,2003
João Pessoa,2003-03-23T00:00:00Z,28.81904761904762,31,23.7,39.4,3,2003
João Pessoa,2003-03-30T00:00:00Z,28.514285714285712,31.4,23.3,39.4,3,2003
João Pessoa,2003-04-06T00:00:00Z,29.299999999999997,31.4,23.7,8.9,4,2003
João Pessoa,2003-04-13T00:00:00Z,29.133333333333333,31.8,23.7,12.8,4,2003
João Pessoa,2003-04-20T00:00:00Z,28.36190476190476,31.4,21.9,35.8,4,2003
João Pessoa,2003-04-27T00:00:00Z,27.622222222222224,30.8,23.3,108.60000000000001,4,2003
João Pessoa,2003-05-04T00:00:00Z,28.933333333333334,31,22.1,14.8,5,2003
João Pessoa,2003-05-11T00:00:00Z,27.61904761904762,30.8,22.5,129.4,5,2003
João Pessoa,2003-05-18T00:00:00Z,28.123809523809523,30.4,22.7,50.2,5,2003
João Pessoa,2003-05-25T00:00:00Z,28.380952380952383,30.8,23.1,10,5,2003
João Pessoa,2003-06-01T00:00:00Z,26.847619047619048,30.6,21.5,94.39999999999999,6,2003
João Pessoa,2003-06-08T00:00:00Z,25.561904761904763,29.8,21.7,134.8,6,2003
João Pessoa,2003-06-15T00:00:00Z,23.992857142857144,29,20.3,351.6,6,2003
João Pessoa,2003-06-22T00:00:00Z,25.771428571428572,29.6,20,16.4,6,2003
João Pessoa,2003-06-29T00:00:00Z,25.247619047619047,28.8,20.9,47.3,6,2003
João Pessoa,2003-07-06T00:00:00Z,26.095238095238095,29.4,21.1,48.5,7,2003
João Pessoa,2003-07-13T00:00:00Z,26.409523809523808,29.4,21.3,21.5,7,2003
João Pessoa,2003-07-20T00:00:00Z,25.7,29,20.7,8,7,2003
João Pessoa,2003-08-10T00:00:00Z,26.466666666666665,29,21.5,14.5,8,2003
João Pessoa,2003-08-17T00:00:00Z,26.62222222222222,29.4,21.1,45.699999999999996,8,2003
João Pessoa,2003-08-24T00:00:00Z,26.928571428571427,29.6,20.6,21.4,8,2003
João Pessoa,2003-08-31T00:00:00Z,27.055555555555557,29.8,21.5,2.8,8,2003
João Pessoa,2003-09-07T00:00:00Z,26.447619047619046,29.6,19.2,57.9,9,2003
João Pessoa,2003-09-14T00:00:00Z,26.97142857142857,29.6,21.5,34.5,9,2003
João Pessoa,2003-09-21T00:00:00Z,27.257142857142856,29.8,21.3,1.4,9,2003
João Pessoa,2003-09-28T00:00:00Z,27.976190476190478,30,23.7,0.3,9,2003
João Pessoa,2003-10-05T00:00:00Z,27.923809523809524,30.6,23.3,0.2,10,2003
João Pessoa,2003-10-12T00:00:00Z,27.257142857142856,30.4,20.9,27.5,10,2003
João Pessoa,2003-10-19T00:00:00Z,27.8,30.4,24.5,2.9,10,2003
João Pessoa,2003-10-26T00:00:00Z,27.98095238095238,30.2,21.7,5.4,10,2003
João Pessoa,2003-11-02T00:00:00Z,28.36190476190476,30.6,23.3,0,11,2003
João Pessoa,2003-11-09T00:00:00Z,28.266666666666666,30.6,22.7,10.1,11,2003
João Pessoa,2003-11-16T00:00:00Z,28.376190476190477,31.4,23.7,5.3,11,2003
João Pessoa,2003-11-23T00:00:00Z,28.4,31,25.1,0,11,2003
João Pessoa,2003-11-30T00:00:00Z,28.609523809523807,31.4,23.1,0.2,11,2003
João Pessoa,2003-12-07T00:00:00Z,28.79047619047619,31.8,25.5,0,12,2003
João Pessoa,2003-12-14T00:00:00Z,28.244444444444444,31.2,23.1,36,12,2003
João Pessoa,2003-12-21T00:00:00Z,28.6,31,23.1,13.799999999999999,12,2003
João Pessoa,2003-12-28T00:00:00Z,28.095238095238095,30.8,24.3,11.2,12,2003
João Pessoa,2004-01-04T00:00:00Z,28.64761904761905,31.6,24.1,17.400000000000002,1,2004
João Pessoa,2004-01-11T00:00:00Z,28.285714285714285,31,23.3,49.4,1,2004
João Pessoa,2004-01-18T00:00:00Z,27.62857142857143,30.6,22.3,85.2,1,2004
João Pessoa,2004-01-25T00:00:00Z,26.60952380952381,30.6,21.9,150.4,1,2004
João Pessoa,2004-02-01T00:00:00Z,27.6,30.6,23.7,53.800000000000004,2,2004
João Pessoa,2004-02-08T00:00:00Z,28.55238095238095,31.2,23.3,47.199999999999996,2,2004
João Pessoa,2004-02-15T00:00:00Z,28.8,31,23.7,8.5,2,2004
João Pessoa,2004-02-22T00:00:00Z,28.82857142857143,32,23.3,17.1,2,2004
João Pessoa,2004-02-29T00:00:00Z,28.80952380952381,31.6,23.5,19,2,2004
João Pessoa,2004-03-07T00:00:00Z,28.38095238095238,31,23.1,78.7,3,2004
João Pessoa,2004-03-14T00:00:00Z,28.4,31.2,23.3,51,3,2004
João Pessoa,2004-03-21T00:00:00Z,29.238095238095237,31.6,24.1,11.7,3,2004
João Pessoa,2004-03-28T00:00:00Z,29.152380952380952,32.2,23.9,2.5,3,2004
João Pessoa,2004-04-04T00:00:00Z,28.78095238095238,31.2,22.9,23.8,4,2004
João Pessoa,2004-04-11T00:00:00Z,28.62857142857143,31.4,22.7,5.6000000000000005,4,2004
João Pessoa,2004-04-18T00:00:00Z,26.961904761904762,30.8,22.9,82.5,4,2004
João Pessoa,2004-04-25T00:00:00Z,28.542857142857144,31.4,22.1,23.900000000000002,4,2004
João Pessoa,2004-05-02T00:00:00Z,26.155555555555555,31,20.4,125.3,5,2004
João Pessoa,2004-05-09T00:00:00Z,28.247619047619047,30.8,20,10.9,5,2004
João Pessoa,2004-05-16T00:00:00Z,27.761904761904763,30.6,22.5,59.1,5,2004
João Pessoa,2004-05-23T00:00:00Z,27.076190476190476,30.4,22.1,56.5,5,2004
João Pessoa,2004-05-30T00:00:00Z,26.38095238095238,30,22.1,125.9,5,2004
João Pessoa,2004-06-06T00:00:00Z,27.323809523809523,30,21.3,66.3,6,2004
João Pessoa,2004-06-13T00:00:00Z,25.39047619047619,30,20.5,172.2,6,2004
João Pessoa,2004-06-20T00:00:00Z,25.238095238095237,29.2,21.1,71.8,6,2004
João Pessoa,2004-06-27T00:00:00Z,25.62857142857143,29.7,20.9,150.3,6,2004
João Pessoa,2004-07-04T00:00:00Z,26.823809523809523,29.4,21.3,61.6,7,2004
João Pessoa,2004-07-11T00:00:00Z,25.79047619047619,29.4,20,148.5,7,2004
João Pessoa,2004-07-18T00:00:00Z,26.38095238095238,29.4,20.5,2.5999999999999996,7,2004
João Pessoa,2004-07-25T00:00:00Z,24.02857142857143,29.2,19.4,171.9,7,2004
João Pessoa,2004-08-01T00:00:00Z,26.37142857142857,29.2,20.3,53,8,2004
